Order ID,Return request date,ASIN,Merchant SKU,Item Name,Return quantity,Return Reason
112-6162727-9615424,04/01/25,B07JGYY715,hollywoodbandana,Halloween Costume Accessory Hollywood Black Bandana,1,AMZ-PG-APP-STYLE
112-6162727-9615424,04/01/25,B005K0V6EO,wmw001,Costume Agent Adult Unisex Hulk Hogan Hulkamania Pro Wrestler Manic Halloween Wig,1,AMZ-PG-APP-STYLE
112-6162727-9615424,04/01/25,B0081JAN7C,nwo001-M,TV Store- New World Wrestling Black Mens Sleeveless T-Shirt,1,AMZ-PG-APP-TOO-SMALL
114-7290937-7629061,04/01/25,B00N53T082,junk187-XXXL,Junk Food The Hangover Human Tree Men's T-Shirt Beige,1,AMZ-PG-APP-TOO-SMALL
111-0811321-4513845,04/01/25,B0CLMD2H2P,221036-RetroJacketDesign2-L,Retro Windbreaker Jacket Lightweight 80s & 90s Colorful Designs,2,AMZ-PG-APP-TOO-LARGE
112-0270595-8203462,04/01/25,B005Y4I6VW,fearloathingglasses,Costume Agent Fear and Loathing in Las Vegas Hunter S. Thompson Costume Sunglasses - Classic Large Metal Frame Sun Glasses for Adult,1,CR-UNWANTED_ITEM
111-5824060-0745813,04/01/25,B0CHN5S1JF,SRST02-StarTrekLS-Red-2XL,Mad Engine Star Trek- Long Sleeve Halloween Costume T-shirt Spock Captain Kirk Engineering Cosplay,1,CR-UNWANTED_ITEM
114-8972893-7261813,04/01/25,B01JSI0XQU,buttheadcostume-L,Costume Agent Adult Butthead Set (Large) Multicoloured,1,CR-UNWANTED_ITEM
111-1271697-2907464,04/01/25,B07XLVBQM4,100980-TheQueenMusicBeltArmband,Costume Agent The Queen of Music Studded Belt and Armband Adult Halloween Costume Accessory Cosplay,1,CR-MISSED_ESTIMATED_DELIVERY
111-0106321-1322677,04/01/25,B07FDL126R,RetroWigHeadband-1191,Costume Agent Retro 80s Aerobics Instructor Deluxe Wig and Headband Costume Set,1,CR-ORDERED_WRONG_ITEM
112-2053248-5070615,04/01/25,B07JGYY715,hollywoodbandana,Halloween Costume Accessory Hollywood Black Bandana,1,AMZ-PG-APP-STYLE
112-9400072-9873051,04/01/25,B0147ARM18,sharkcostume-M-L,Costume Agent Perry TV Concert Left Shark Dancing Mascot Blue Zip Jumpsuit Halloween Costume Cosplay,1,CR-MISSED_ESTIMATED_DELIVERY
112-1441077-4494661,04/01/25,B009Q73R1M,caddyshackhat002,Caddyshack Bushwood Country Club Golf White Baseball Hat,2,CR-UNWANTED_ITEM
113-0246186-8237064,04/01/25,B07FWC787M,BoxingRobe-Black,Costume Agent Halloween Costume Boxing Robe with Hood Cosplay,2,CR-UNWANTED_ITEM
111-5706433-1527428,04/01/25,B00FH80GT0,chubsuitcostume002-green,Costume Agent Adult Tuxedo Inflatable Chub Suit ® Costume (Green),1,CR-MISSING_PARTS
111-0164038-9504225,04/01/25,B0041SYN4Q,alsunny021-XL,It's Always Sunny in Philadelphia Gruesome Twosome Charlie & Frank Yellow Adult T-shirt Tee (X-Large),1,AMZ-PG-BAD-DESC
111-1474003-8923431,04/01/25,B0034JP4P0,frankie002-XL,Frankie Says Relax Adult White Distressed T-Shirt Tee,1,AMZ-PG-APP-TOO-LARGE
112-1251863-2824231,04/01/25,B09KDM4G2S,220801-NasaSkiSuit-S,Costume Agent NASA Ski Suit One Piece Waterproof Windproof Insulated Snowboard Men's Women's Jumpsuit,1,CR-DEFECTIVE
113-6713374-9480240,04/01/25,B0DJRSXZ7F,103090-BlueDetectiveNotebook,Dog Detective and Blue Handy Notebook Halloween Costume Cosplay Accessory with Dog Paws Stickers and Black Crayon,1,CR-UNWANTED_ITEM
113-1796875-2529862,04/01/25,B0DCH9G7HY,NDGR001-GreaseTBirdsJacket-4XL,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,1,AMZ-PG-APP-TOO-SMALL
114-7720682-3471453,04/01/25,B0B98ZDYCC,220924-JackieMoonSet-M,Costume Agent Jackie Moon Basketball Player Flint Tropics Deluxe Halloween Warm Up Complete Set Cosplay,1,AMZ-PG-APP-TOO-LARGE
114-7298808-9541801,04/01/25,B00FI3ORJY,ferris010-M,Costume Agent 80's Day Off Movie Button Up Costume Sweater Vest Halloween Costume Black and Gold Vest for Men & Women,1,AMZ-PG-APP-TOO-SMALL
111-2575553-9849007,04/01/25,B07YNZVV7G,BretHitmanSunglasses,Costume Agent Adult Unisex Bret Hitman Hart Wrestler Replica Wrap Around Halloween Sunglasses,1,DID_NOT_LIKE_COLOR
111-3639666-0915465,04/01/25,B01M16CG9F,wrestlingboots-MW,Pro Wrestling Costume Boots Super Hero Wrestler Halloween Cosplay,1,AMZ-PG-APP-TOO-SMALL
112-2780283-2728222,04/01/25,B01JSFN2Y8,suicidesquad004-S,DC Comics Suicide Squad Harley Quinn Shorts Panties Costume for Women Halloween Cosplay Red/Blue,1,AMZ-PG-APP-TOO-LARGE
114-7781741-9378614,02/28/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-DEFECTIVE
113-7459344-7092214,02/28/25,B07FSX542Y,Riverdale-220702-M,Costume Agent Riverdale Cheerleader High School Outfit (Adult Medium) Blue,1,AMZ-PG-APP-TOO-SMALL
112-3704294-7580210,02/28/25,B0BN4T5P21,210106-CousinsBeach-L,The Summer I Turned Pretty  Cousins Beach Knit Sweater Navy,1,AMZ-PG-APP-TOO-SMALL
113-9626966-5521843,02/28/25,B00A81NPXA,drseuss024-XXL,TV Store Dr. Book Spanish One Fish Two Fish Un Pez Dos Peces Light Blue T-Shirt (Adult XX-Large),2,CR-UNWANTED_ITEM
112-2291712-5967431,02/28/25,B0CLMCV7KL,221035-RetroJacketDesign1-3XL,Retro Windbreaker Jacket Lightweight 80s & 90s Colorful Designs,1,AMZ-PG-APP-TOO-LARGE
114-2928604-0664226,02/28/25,B006WBYQ9W,gumby005-S,Gumby Headphones Black Mens T-Shirt Tee (Adult Small),1,AMZ-PG-APP-STYLE
111-0765839-0357006,02/28/25,B0CHFYM4TG,wwe112N-S,Mad Engine- WWE DX D-Generation X Suck It 69 Adult Black Halloween Costume Jersey Cosplay,1,AMZ-PG-APP-TOO-SMALL
112-6774062-3509051,02/28/25,B00ET9V5KC,petdetectivecostume-S/M,Costume Agent Pet Detective Hawaiian Ace Ventura Shirt & Wig Set (Adult Small/medium),1,AMZ-PG-APP-TOO-SMALL
112-4879839-5644249,02/28/25,B00CF8PFRI,sbb015-L,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,AMZ-PG-APP-TOO-SMALL
111-8039536-2112233,02/28/25,B07L5X61JW,Thing1-6-UnionSuit-ADULT-XXL,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Adult Costume,1,CR-SWITCHEROO
113-7324003-6549068,02/28/25,B07FKZYPSM,hulkpantsN001-XL,Costume Agent Red and Yellow Tie-Dye Wrestling Legging Tights Pants (Adult X-Large),1,CR-MISSED_ESTIMATED_DELIVERY
113-1576011-7338624,02/28/25,B004XMZZHY,hulk003red-XXL,Hulkamania Hulk Hogan Sleeveless Red T-Shirt Tee (Adult XX-Large),1,CR-MISSED_ESTIMATED_DELIVERY
113-0106559-3573054,02/28/25,B0D96TY9N1,CDCT0AEMN-ChesterLoungePants-L,Mad Engine Chester Cheetos Lounge Pose Pajamas Officially Licensed Men's Lounge Pants Yellow,1,AMZ-PG-APP-TOO-SMALL
112-1471141-4645045,02/28/25,B002X5ODG2,JackDaniels001-MensShirt-M,Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt (Medium),1,AMZ-PG-APP-TOO-SMALL
113-9182840-1845059,02/28/25,B003G414KW,alsunny001black-M,Philadelphia Distressed Paddy's Irish Pub Black T-Shirt Tee,1,AMZ-PG-APP-TOO-SMALL
112-3649051-8213818,02/28/25,B0145PIKNO,waldocostumeDELUXE-XXL,"Where's Waldo Longe Sleeve Shirt, Glasses, and Hat Deluxe Cosplay Halloween Costume Set",1,CR-UNWANTED_ITEM
113-2949339-6041048,02/28/25,B09HJJNTGL,220079-SharkChubSuitBlue-YOUTH,"Costume Agent Shark Chub Suit Inflatable Adult Halloween (Youth, Blue)",1,AMZ-PG-APP-TOO-SMALL
114-9008962-8851418,02/28/25,B08HP5F5GM,220775-BigBoyOverall-RED-S/M,Costume Agent Checkered Overalls Adult Game Day Halloween Costume Cosplay - Red (Small-Medium),2,AMZ-PG-BAD-DESC
113-1506840-6195431,02/28/25,B001GJQQY8,ApolloShorts-S,Rocky Balboa Apollo Movie Boxing American Flag Shorts (Small),1,AMZ-PG-APP-TOO-SMALL
111-6103925-8797861,02/28/25,B0B8FZZ59X,ChesterCheetosSuit-M,"Cheetos Men's Chester Cheetah Fleece Costume Union Suit, Sun Orange/White, Medium",1,AMZ-PG-APP-TOO-LARGE
114-2890410-9963461,02/28/25,B00FBPL4W2,dodgeball003-S,Ripple Junction Stiller Dodgeball Movie Character Average Joes Yellow Jersey Set Halloween Costume Cosplay,1,AMZ-PG-APP-STYLE
113-5971066-8921808,02/28/25,B0771VBQMC,hulkbRed,Hulk Hogan Costume Bandana Hulkamania Logo -Red,1,CR-DEFECTIVE
113-5971066-8921808,02/28/25,B07C9JMB3Z,hulk001N-XL,Costume Agent Yellow Hulk Hogan T-Shirt for Men & Women,1,AMZ-PG-APP-TOO-SMALL
112-4029221-6897002,02/28/25,B07L5X8JPC,Thing1-6-Union Suit-KIDS-7/8,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-SMALL
111-5632825-1754606,02/28/25,B08PC6T5NM,HPHufflepuffPajamaSet-Yellow-2XL,Underboss Harry Potter Costume Set Add your Name Triwizard Tournament Cosplay,1,CR-UNWANTED_ITEM
112-0582883-0590602,02/28/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-STYLE
111-1676287-7718660,02/28/25,B08GTYNCG4,4U8ML-BERT-CostumeShirt-S,"Mad Engine Halloween and Cosplay Costume - Bert and Ernie Sesame Street Long Sleeve (US, Alpha, Small, Regular, BERT)",1,AMZ-PG-APP-TOO-SMALL
113-1600282-0603436,02/28/25,B0BGQHZ4SL,220939-BeerfestTracksuit-3XL,Costume Agent Beer Fest USA Blue and Red Tracksuit Jacket and Pants Halloween Costume Cosplay,1,CR-ORDERED_WRONG_ITEM
113-3784237-3359407,02/27/25,B01LBRLA6S,100576BROWN-L,Costume Agent Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory - Brown - Large - Pirate Carribean Pirate Boot Men - Men's Tall Boots - Mens Cosplay Boots,1,AMZ-PG-APP-TOO-LARGE
112-3129759-5679468,02/27/25,B07L5WVZ4J,Thing1-6-Union Suit-KIDS-10/12,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-UNWANTED_ITEM
114-9568234-0121009,02/27/25,B014LRDJQE,incredhulk013-S,Marvel Incredible Hulk Sublimated Long Sleeve Costume T-Shirt (Adult Small) Multi,1,AMZ-PG-APP-STYLE
113-3363713-2107422,02/27/25,B07BS3KH1V,hulk001N-M,Costume Agent Yellow Hulk Hogan T-Shirt for Men & Women,1,CR-UNWANTED_ITEM
114-3559066-7281018,02/27/25,B09HL6V52Z,1246-NapoleonKit-Shirt-S,Kids Vote For Pedro NP Dynamite Movie Complete Halloween Cosplay Costume Kit,1,AMZ-PG-BAD-DESC
114-3559066-7281018,02/27/25,B000WPNN6G,pedroaccessorykit,Napoleon Dynamite Wig and Glasses Kit,1,AMZ-PG-APP-STYLE
114-3559066-7281018,02/27/25,B09HL8FLG1,1246-NapoleonKit-Shirt-XS,Kids Vote For Pedro NP Dynamite Movie Complete Halloween Cosplay Costume Kit,1,AMZ-PG-BAD-DESC
112-8013129-3057054,02/27/25,B07BMD7NCZ,SecretStuffWaterBottle,Costume Agent Michael's Secret Stuff Office TV Show Halloween Cosplay Costume Prop Accessory,1,CR-DEFECTIVE
112-4262859-9329060,02/27/25,B01IC2QU3S,suicidesquad010-M,Bioworld Suicide Squad Harley Quinn Women's Costume Bomber Jacket (Medium),1,AMZ-PG-APP-TOO-SMALL
113-1598665-5111421,02/27/25,B0BGMFXM9G,220901-FreshPrinceCostume-M,"Costume Agent Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay",1,CR-UNWANTED_ITEM
113-8966526-9474667,02/27/25,B0767WWRTR,1158-WhiteFuManchuBeardWig,Adult Halloween White Fu Manchu Beard and Wig Costume Accessory,1,AMZ-PG-APP-TOO-SMALL
113-2884267-6722619,02/27/25,B0BCXJ8D1J,103007-WrestlingBoots-M,Costume Agent Matte Black Wrestling Boots Halloween Cosplay,1,AMZ-PG-BAD-DESC
113-9680707-1906621,02/27/25,B01LBRLEX2,100576BLACK-XL,Costume Agent Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory - Black - X-Large - Pirate Carribean Pirate Boot Men - Men's Tall Boots - Mens Cosplay Boots,1,AMZ-PG-APP-TOO-LARGE
113-5034870-3122655,02/27/25,B00CP8M3D2,mm001Nblu-L,Adult M&MS Character Big Face T-Shirt,1,CR-DEFECTIVE
111-4008675-6076209,02/27/25,B0B9CC7R59,220888-ToddMargoShinySuit-L-XL,Costume Agent Todd & Margo Shiny Silver Workout Top and Pants Deluxe Sweatsuit Set for Halloween & Cosplay,1,CR-UNWANTED_ITEM
113-4107324-1044253,02/27/25,B0B3JVM3BM,sbb015n-M,"Costume Agent Bayside High Womens Kelly Kapowski Off The Shoulder Wide Cut Neck Top Tigers Sweatshirt (as1, Alpha, m, Regular, Regular, Medium)",1,AMZ-PG-APP-TOO-SMALL
111-5048295-7513845,02/27/25,B0CS7XJ5F8,DRSE0D7M-Thing2-Shirt-S,Dr Seuss Thing 1 and Thing 2 Adult Short Sleeves Red T-Shirt Tee,1,CR-FOUND_BETTER_PRICE
111-6364255-4954616,02/27/25,B07L5X8JPC,Thing1-6-Union Suit-KIDS-7/8,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-SMALL
112-7022053-0989868,02/27/25,B0C2ZWRMQM,CowgirlShirt-204051-3XL,Jessie Cowgirl Halloween Costume Long Sleeve Shirt Cosplay,1,AMZ-PG-APP-TOO-SMALL
111-8155751-3127458,02/27/25,B0B9YNTH9Z,220892-MabelPineSweater-S,"Costume Agent Women's Rainbow Star Pink Pines (Mock Turtle Neck) Cartoon Cosplay Sweater, Full Knitted Halloween",1,AMZ-PG-APP-TOO-SMALL
112-1326856-2440234,02/27/25,B08KRG2J6M,220785-DumbDumber-ORNG-L,Costume Agent Dumb and Dumber Tuxedo Halloween Costume Cosplay - Movie Costumes - 70s Tuxedo - Orange - Large - Dumb & Dumber Tuxedo - Women & Mens Costume,1,DID_NOT_LIKE_FABRIC
113-0994549-2858660,02/27/25,B01JSFMYCE,suicidesquad003-2X,DC Comics Suicide Squad Harley Quinn Daddy's Little Monster Women's Top with Rips (2X),1,CR-UNWANTED_ITEM
113-0994549-2858660,02/27/25,B01JSFN70C,suicidesquad004-2X,DC Comics Suicide Squad Harley Quinn Shorts Panties Costume for Women Halloween Cosplay,1,CR-UNWANTED_ITEM
114-8552743-7409035,02/27/25,B0BG3DLRN6,220944-BarfCostumeSet-2X-3X,Costume Agent Space Balls Barf Halloween Cosplay Costume Set - 2XL-3XL - Space Balls Costumes for Men & Women - Barf Spaceballs Costume - Halloween Costumes Men & Women,1,AMZ-PG-APP-TOO-LARGE
114-8879014-0974601,02/27/25,B07L5XCCF7,Thing1-6-Union Suit-KIDS-3/4,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
114-8879014-0974601,02/27/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
111-3118637-9505863,02/27/25,B0DNV3Q8TC,103087-FightSoapBox,Costume Agent Fight Soap Bar for Bath Tyler Durden Club Movie Prop Gift - Pink with Box,1,CR-DAMAGED_BY_FC
112-8408573-0509013,02/27/25,B08KRG2J6M,220785-DumbDumber-ORNG-L,Costume Agent Dumb and Dumber Tuxedo Halloween Costume Cosplay - Movie Costumes - 70s Tuxedo - Orange - Large - Dumb & Dumber Tuxedo - Women & Mens Costume,1,AMZ-PG-APP-STYLE
113-4935146-6948258,02/27/25,B002Q0OO8G,robocop005-S,Robocop Cityscape Adult Black T-Shirt (Adult Small),1,CR-SWITCHEROO
112-2563955-0937859,02/27/25,B0BBXGR6SR,220929-LucyDressAdult-XL,Lucy Comic Strip Good Grief Adult Halloween Costume Cosplay Blue Dress,1,CR-ORDERED_WRONG_ITEM
112-8695456-5844245,02/27/25,B07L5X9SFW,Thing1-6-UnionSuit-ADULT-XL,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Adult Costume,1,AMZ-PG-BAD-DESC
112-8695456-5844245,02/27/25,B07ZJR25SL,Thing1-6-UnionSuit-ADULT-M,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Adult Costume,1,AMZ-PG-APP-STYLE
114-8329509-8758666,02/27/25,B0CDJ2TY4Q,220974-MadHatterAccessory-OS,Costume Agent Wonderland Hatter Halloween Costume Accessory Colorful Sash 70 inches Shoulder Belt for Cosplay Multicolor,1,CR-UNWANTED_ITEM
111-7937457-1314641,02/27/25,B0019CEOXC,ApolloShorts-L,Balboa Apollo Movie Boxing American Flag Shorts for Men's & Women's Multicolor,1,AMZ-PG-APP-STYLE
112-1386424-6600240,02/27/25,B0CD86ZX8Z,NDGR003-PinkLadiesJacket-S,Mad Engine Grease Pink Ladies Costume Jacket 50s Outfit Halloween Cosplay for Womens,1,CR-UNWANTED_ITEM
111-7331100-1864236,02/27/25,B015HNKK5O,dresshat001HAT3-Pink,Costume Agent Dress Up Party Costume FEDORA Hat (Pink),1,AMZ-PG-APP-STYLE
113-2425358-7841819,02/27/25,B0B8FZZ59X,ChesterCheetosSuit-M,"Cheetos Men's Chester Cheetah Fleece Costume Union Suit, Sun Orange/White, Medium",1,AMZ-PG-BAD-DESC
111-2784103-5574639,02/27/25,B0CDJ2TY4Q,220974-MadHatterAccessory-OS,Costume Agent Wonderland Hatter Halloween Costume Accessory Colorful Sash 70 inches Shoulder Belt for Cosplay Multicolor,1,CR-UNWANTED_ITEM
113-4686620-6371465,02/27/25,B09H8WSSTZ,220844-BoxingRobeKids-Blk,"Costume Agent Boxing Robe and Shorts Halloween Costume Cosplay for Kids Satin Boxer Cloak (Black, Blank (Not Printed))",1,AMZ-PG-APP-TOO-LARGE
113-1525966-1849843,02/26/25,B09HWWRKMM,204092-RainbowCardigan-2XL,Costume Agent Golf Rainbow Cardigan Sweater Caddy Halloween Cosplay,1,AMZ-PG-APP-TOO-SMALL
113-6824711-1404216,02/26/25,B0145Q39LQ,waldocostumeDELUXE-M,"Where's Waldo Longe Sleeve Shirt, Glasses, and Hat Deluxe Cosplay Halloween Costume Set",1,AMZ-PG-APP-TOO-SMALL
111-7385521-2654669,02/26/25,B00CF8PFRI,sbb015-L,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,AMZ-PG-APP-TOO-LARGE
112-7022053-0989868,02/26/25,B0C2ZWRMQM,CowgirlShirt-204051-3XL,Jessie Cowgirl Halloween Costume Long Sleeve Shirt Cosplay,1,AMZ-PG-APP-TOO-SMALL
113-8871235-2661068,02/26/25,B0933PQFMK,TMNTShirt-Youth-Donatello-M,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt(MD, Donatello)",1,CR-DEFECTIVE
113-3928038-0360209,02/26/25,B01JSFN2Y8,suicidesquad004-S,DC Comics Suicide Squad Harley Quinn Shorts Panties Costume for Women Halloween Cosplay Red/Blue,1,AMZ-PG-APP-TOO-SMALL
112-4095122-6327426,02/26/25,B01M1I2KLJ,wrestlingboots-SBlu,Costume Agent Pro Wrestling Boots Super Hero Wrestler Halloween Cosplay,1,CR-DEFECTIVE
112-7540203-8789867,02/26/25,B0BKR2YRBY,PABR028MNP-PBRBeerPants-2XL,"Mad Engine Pabst Blue Ribbon Beer, Distressed Logo Lounge Pants",1,AMZ-PG-APP-TOO-LARGE
112-1898507-8645859,02/26/25,B0DDFH3HFP,PXES007MSC3-DuttonRanchShirt-L,Yellowstone Dutton Ranch Logo T-Shirt Black,1,AMZ-PG-MISORDERED
111-6434036-5325023,02/26/25,B0CDJ2TY4Q,220974-MadHatterAccessory-OS,Costume Agent Wonderland Hatter Halloween Costume Accessory Colorful Sash 70 inches Shoulder Belt for Cosplay Multicolor,1,CR-UNWANTED_ITEM
114-6118506-2454631,02/26/25,B08G5BB3HN,220780-TigerKingJacket-L,Costume Agent Cowboy Traditional Leather Western Jacket with Fringe Halloween Costume - Brown (Large),1,AMZ-PG-APP-TOO-SMALL
112-5704459-0201851,02/26/25,B076HCZG56,RacineBellsCostumeDressWomens-L/XL,Costume Agent Racine Belles AAGPBL Baseball Womens Costume Dress (L/XL),1,AMZ-PG-APP-TOO-SMALL
112-8455413-2175441,02/26/25,B08FF2H742,G0MSC20-VenkmanShirt-4XL,"Mad Engine Ghostbusters Costume Adult T-shirt - Short Sleeves Ghostbusters T-shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",1,CR-SWITCHEROO
111-0632895-6629843,02/26/25,B00E5MZZ3G,sbb015-2XL,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,CR-MISSED_ESTIMATED_DELIVERY
111-9129737-1068202,02/26/25,B015L2QN52,bandanaglassesset-Orange,Costume Agent Macho Man Star Printed Costume Bandana and Glasses Set (Orange),1,CR-MISSED_ESTIMATED_DELIVERY
113-8260972-0491410,02/26/25,B0CGRVRGMS,220985-RicFlairRobe-Red-OS,Costume Agent Nature Boy Flair Wrestler Deluxe Robe Halloween Costume Cosplay,1,CR-ORDERED_WRONG_ITEM
111-9271642-7165813,02/26/25,B0DCHH2KJ9,NDGR001-GreaseTBirdsJacket-XL,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,1,AMZ-PG-APP-TOO-SMALL
111-2341944-9933810,02/26/25,B08L6QXV9C,220753-RockfordPeachesBOYS-7/8,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Costume for Boys & Youth,1,CR-DAMAGED_BY_FC
111-9299571-0798613,02/26/25,B08JQMJHCF,PKPR045-PowerRangersSocks-Yellow,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Yellow),1,CR-UNWANTED_ITEM
111-9299571-0798613,02/26/25,B00CTSCIOC,powerrangers015yellow-S,Power Rangers The Long Sleeve Ranger Costume Yellow T-Shirt (Adult Small),1,CR-UNWANTED_ITEM
111-2973736-6882631,02/26/25,B07YNZVV7G,BretHitmanSunglasses,Costume Agent Adult Unisex Bret Hitman Hart Wrestler Replica Wrap Around Halloween Sunglasses,1,CR-QUALITY_UNACCEPTABLE
113-1269265-9141054,02/26/25,B00198NFE0,flash002-L,Flash Gordon Logo Red Ringer White T-Shirt Tee,1,AMZ-PG-APP-TOO-SMALL
112-8501441-2205860,02/26/25,B075MKTYGH,JLSN216-TuneSquadSYLVESTER-XXL,"FREEZE Space Jam Tune Squad Basketball Jersey (XX-Large, Sylvester)",1,AMZ-PG-APP-TOO-SMALL
114-0284508-1654633,02/26/25,B0B94T8JVX,DazedConfusedTedNugent-Shirt-XL,Costume Agent Dazed Confused David Halloween T-Shirt White,1,CR-MISSED_ESTIMATED_DELIVERY
114-0284508-1654633,02/26/25,B0B94QXCN3,DazedConfusedTedNugent-Shirt-L,Costume Agent Dazed Confused David Halloween T-Shirt White,1,CR-MISSED_ESTIMATED_DELIVERY
111-3267833-6929837,02/26/25,B07L5W8L22,Thing1-6-UnionSuit-ADULT-L,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Adult Costume,1,AMZ-PG-APP-TOO-LARGE
112-4034556-7601857,02/26/25,B00A81NPXA,drseuss024-XXL,TV Store Dr. Book Spanish One Fish Two Fish Un Pez Dos Peces Light Blue T-Shirt (Adult XX-Large),1,CR-UNWANTED_ITEM
113-8031829-2269850,02/26/25,B0CGMJCZSW,221017-TrunchbullCoat-L/XL,"Costume Agent Women's Miss Trunchbull Dress Coat Jacket and Belt Halloween Costume Cosplay, Multicolored",1,CR-UNWANTED_ITEM
113-1966524-7594617,02/26/25,B07WG3WV1Z,100585-MoonBoots-8/9,Costume Agent Adult Dynamite Deluxe Costume Moon Boots - Adult Astronaut Boots - Moon Shoes for Adults - Moon Walkers for Your Astronaut Costume - 8/9 - Black Costume Boots,1,AMZ-PG-APP-TOO-SMALL
114-1290088-5936207,02/26/25,B076HBCW5P,CY034-ChristmasStoryUnionSuit-S,Briefly Stated A Christmas Story Bunny Union Suit Pajama Costume (Adult Small),1,AMZ-PG-APP-TOO-LARGE
113-8843644-6996256,02/26/25,B0B94TG3PZ,DazedConfusedTedNugent-Shirt-M,Costume Agent Dazed Confused David Halloween T-Shirt White,1,CR-MISSED_ESTIMATED_DELIVERY
113-7405271-2853064,02/26/25,B00C7B4M0O,captamerica023-L,Mad Engine Captain America Fleece Zip Hoodie and Backpack (Large) Blue,1,CR-UNWANTED_ITEM
113-7169677-6801859,02/25/25,B01LBRL9EG,100578-SuperheroGothamBoots-M,Costume Agent Superhero Cosplay Halloween Costume Boots - Size Medium Women/Medium Men - Cosplay Jackboots - Hero Boots - Cosplay Boots - Pirate Boots - Medieval Boots,1,CR-MISSED_ESTIMATED_DELIVERY
113-5967744-6017057,02/25/25,B0DCH8HNKQ,NDGR001-GreaseTBirdsJacket-L,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,1,AMZ-PG-APP-STYLE
113-9596770-7935418,02/25/25,B08KM4QNSV,220639-plus1,Costume Agent Lift Me Walking Carrying Animal Halloween Costume Cosplay - Rabbi (Plus),1,AMZ-PG-APP-TOO-SMALL
112-0583640-0221006,02/25/25,B0083WYH4W,eastbound019-L,Eastbound & Down I Rented This Hooker Black Sleeveless T-shirt (Adult Large),1,AMZ-PG-BAD-DESC
114-1164752-3964217,02/25/25,B00015HG38,ledzeppelin002-L,Led Zeppelin 1977 American Tour Black Mens T-Shirt Tee,1,CR-UNWANTED_ITEM
113-3578190-9469857,02/25/25,B09GPQND7D,220759-CluesShirtKIDS-BLUE-2T,"Halloween Costume ""Blue and Detective"" Green Striped Kids Shirt (blue, 2T)",1,CR-DEFECTIVE
113-0745458-2109060,02/25/25,B01LBRL97I,100576BROWN-S,Costume Agent Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory - Brown - Small - Pirate Carribean Pirate Boot Men - Men's Tall Boots - Mens Cosplay Boots,1,AMZ-PG-BAD-DESC
113-7325483-4142650,02/25/25,B01LBRLC0W,100576BROWN-M,Costume Agent Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory - Brown - Medium - Pirate Carribean Pirate Boot Men - Men's Tall Boots - Mens Cosplay Boots,1,AMZ-PG-APP-TOO-SMALL
